Chr,SNP_data,methylation_data,last_meth_value_with_SNP_coverage,first_meth_value_with_SNP_coverage,last_meth_index_with_SNP_coverage,first_meth_index_with_SNP_coverage,population,region,cov_file,chunk_start,chunk_end,modified_methylation_data
4,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr4.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr4_all.rda,189877411,69399,1387731,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,1180001,1200000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr4_all_1180001-1200000.rds
4,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr4.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr4_all.rda,189877411,69399,1387731,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,1200001,1220000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr4_all_1200001-1220000.rds
4,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr4.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr4_all.rda,189877411,69399,1387731,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,1220001,1240000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr4_all_1220001-1240000.rds
4,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr4.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr4_all.rda,189877411,69399,1387731,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,1240001,1260000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr4_all_1240001-1260000.rds
4,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr4.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr4_all.rda,189877411,69399,1387731,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,1260001,1280000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr4_all_1260001-1280000.rds
4,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr4.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr4_all.rda,189877411,69399,1387731,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,1280001,1300000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr4_all_1280001-1300000.rds
4,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr4.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr4_all.rda,189877411,69399,1387731,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,1300001,1320000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr4_all_1300001-1320000.rds
4,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr4.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr4_all.rda,189877411,69399,1387731,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,1320001,1340000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr4_all_1320001-1340000.rds
4,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr4.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr4_all.rda,189877411,69399,1387731,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,1340001,1360000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr4_all_1340001-1360000.rds
4,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr4.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr4_all.rda,189877411,69399,1387731,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,1360001,1380000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr4_all_1360001-1380000.rds
4,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr4.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr4_all.rda,189877411,69399,1387731,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,1380001,1387731,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr4_all_1380001-1387731.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,1,20000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_1-20000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,20001,40000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_20001-40000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,40001,60000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_40001-60000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,60001,80000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_60001-80000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,80001,1e+05,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_80001-1e+05.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,100001,120000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_100001-120000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,120001,140000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_120001-140000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,140001,160000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_140001-160000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,160001,180000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_160001-180000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,180001,2e+05,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_180001-2e+05.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,200001,220000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_200001-220000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,220001,240000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_220001-240000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,240001,260000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_240001-260000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,260001,280000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_260001-280000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,280001,3e+05,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_280001-3e+05.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,300001,320000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_300001-320000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,320001,340000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_320001-340000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,340001,360000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_340001-360000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,360001,380000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_360001-380000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,380001,4e+05,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_380001-4e+05.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,400001,420000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_400001-420000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,420001,440000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_420001-440000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,440001,460000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_440001-460000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,460001,480000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_460001-480000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,480001,5e+05,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_480001-5e+05.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,500001,520000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_500001-520000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,520001,540000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_520001-540000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,540001,560000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_540001-560000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,560001,580000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_560001-580000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,580001,6e+05,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_580001-6e+05.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,600001,620000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_600001-620000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,620001,640000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_620001-640000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,640001,660000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_640001-660000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,660001,680000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_660001-680000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,680001,7e+05,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_680001-7e+05.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,700001,720000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_700001-720000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,720001,740000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_720001-740000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,740001,760000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_740001-760000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,760001,780000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_760001-780000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,780001,8e+05,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_780001-8e+05.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,800001,820000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_800001-820000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,820001,840000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_820001-840000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,840001,860000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_840001-860000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,860001,880000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_860001-880000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,880001,9e+05,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_880001-9e+05.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,900001,920000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_900001-920000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,920001,940000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_920001-940000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,940001,960000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_940001-960000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,960001,980000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_960001-980000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,980001,1e+06,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_980001-1e+06.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,1000001,1020000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_1000001-1020000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,1020001,1040000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_1020001-1040000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,1040001,1060000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_1040001-1060000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,1060001,1080000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_1060001-1080000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,1080001,1100000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_1080001-1100000.rds
5,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr5.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/hippo/out/chr5_all.rda,181172584,44104,1409038,1,all,hippo,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/all_hippo.csv,1100001,1120000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/hippo/out/chr5_all_1100001-1120000.rds
